"alpha","lambda","deviance"
1,0.235306013619926,1.42389156276759
0.1,1.04997971594093,1.4114488405696
0.1,0.624095729510019,1.35299992161943
0.1,0.758533643115514,1.39402465470751
0.25,0.422477842919734,1.35833620977545
1,0.181412904747863,1.43319968036573
1,0.267988063820568,1.42389008894312
1,0.220491480777478,1.42283819528982
1,0.122806372566999,1.3310056245975
1,0.25111591545607,1.42023069822881
0.6,0.193601799420594,1.36838819789253
1,0.220491480777478,1.42493457641545
1,0.235306013619926,1.42859695183734
0.25,0.481156505052286,1.40610448082573
1,2.44521284809769,1.41814021240105
0.1,0.666027901442723,1.37263744702765
1,0.285993829661746,1.42337156682677
0.1,0.666027901442723,1.35437751029209
1,0.181412904747863,1.41588963546665
1,0.25111591545607,1.40874428368213
1,0.25111591545607,1.42388563041108
1,0.235306013619926,1.41447931080362
0.1,0.921931140579702,1.3805334301068
0.2,0.54798514581063,1.32137817881492
0.9,0.181412904747863,1.41293674438761
1,0.122806372566999,1.28216249861546
0.1,0.584803547642573,1.31048653722935
1,2.44521284809769,1.42127367481803
1,0.206609649908786,1.4301688784901
1,0.267988063820568,1.4238974951241
0.2,0.422477842919734,1.30741769873361
1,0.159288987826013,1.36893738710831
1,0.235306013619926,1.42598499624429
1,0.347600426127253,1.42964143930967
0.95,0.139863157353112,1.34947438674368
1,0.235306013619926,1.41656681192381
1,0.25111591545607,1.42441752812356
0.75,0.159288987826013,1.34964525825163
1,0.25111591545607,1.41658015046129
1,0.25111591545607,1.41866171922498
1,0.235306013619926,1.42808288825302
1,2.44521284809769,1.42754653200851
1,0.25111591545607,1.42074922034517
1,0.159288987826013,1.40151655198188
0.25,0.193601799420594,1.18719457375928
1,0.267988063820568,1.41553566298896
0.7,0.122806372566999,1.30335703853541
1,0.122806372566999,1.30338282229158
1,0.666027901442723,1.43487872609189
0.4,0.131057571358175,1.20727950317034
1,0.122806372566999,1.23013922981632
1,0.139863157353112,1.35937215512265
0.1,1.04997971594093,1.39598242671914
1,0.235306013619926,1.42650650306822
1,0.115074657547619,1.38418335555613
1,0.25111591545607,1.42283966911429
0.95,0.131057571358175,1.29388843619571
1,0.25111591545607,1.4197002743408
0.8,0.159288987826013,1.40984837781306
1,0.220491480777478,1.42180704635497
1,0.25111591545607,1.43069038531404
1,0.285993829661746,1.42231668846589
1,0.758533643115514,1.41918469987337
1,0.169991405594118,1.39392195486981
1,0.139863157353112,1.38600849070681
1,2.44521284809769,1.42127367481803
1,0.235306013619926,1.4228456014708
1,0.267988063820568,1.43646399128214
1,0.159288987826013,1.42138673691454
