"alpha","lambda","deviance"
0.9,0.0182328929976349,0.714728496164582
1,0.031029859411958,0.697960575125386
1,0.00953670352226017,0.738181119649497
0.95,0.0389326600772217,0.775222949270072
0.8,0.0466243579093161,0.913211107369573
0.1,0.360567250876201,1.10819497201135
0.15,0.0444830289929694,0.819724157097977
0.1,0.041359445851308,0.677855407168197
0.1,0.269623450099463,1.05307224671425
1,0.0167874688900106,0.618851197250441
0.1,0.0486315362343112,0.773592225234148
1,0.0323653525180743,0.639380363456075
0.3,0.0257358475629387,0.614550540172885
0.65,0.072176180361047,0.991355831671098
0.1,0.0597226007844714,0.546334265701491
0.2,0.349719921462371,1.2152132191202
0.2,0.065294243221918,0.843458602724807
0.85,0.0609756798550297,0.696950891680292
0.1,0.287396447592269,1.050388997609
0.6,0.0470010227214724,1.10745238812934
0.6,0.0358714961197397,0.718676882164149
0.1,0.146391676599498,0.852021713223197
0.1,0.170079551526459,0.950389301820842
0.85,0.0219389737199566,0.487758623421464
0.1,0.0653478418147206,0.770853412551861
0.7,0.0467160726769279,0.967115685401414
0.1,0.110506960420386,0.84815907908281
0.1,0.216515154743492,0.966105751505268
0.25,0.161402800596501,0.968946233686205
0.95,0.0671575588329402,0.919206667271619
0.25,0.128286351638409,0.890551168710166
0.25,0.107641441711919,0.828438767597632
0.4,0.0846688234176336,1.02223939766933
0.1,0.114477160523008,0.893783234317182
0.95,0.0647359469337153,0.745330923958564
0.1,0.0700088403069657,0.789945513242596
0.4,0.137098454147181,1.07911550967638
0.8,0.0311845435640807,0.71494179059129
0.9,0.0303268659325365,0.664732569491088
1,0.0061908130642297,0.332695835187495
0.35,0.0349396510894416,0.67430244288629
0.1,0.152528564397133,0.934788677375687
0.35,0.0704757326875503,0.80413342617568
0.25,0.198181387766194,1.2298067271351
0.1,0.194066199995733,0.820522397084762
1,0.00290131584301191,0.518818260488263
0.25,0.0251682199326212,0.726042654382344
0.95,0.00818170107171453,0.420914819654543
0.7,0.0635342568763798,0.903744073350419
0.15,0.159028209832102,1.10240484492486
0.2,0.0808177952293189,0.825148437345053
0.1,0.221327159276658,0.920670128486073
0.2,0.0494113108238838,0.784686711519271
1,0.0119799602187781,0.645498766103092
0.95,0.0327150375349491,0.736400853248027
0.95,0.0276176970646783,0.855828000516393
0.1,0.0730877525604589,0.631971814051509
0.1,0.426765075244031,1.07485060715398
0.1,0.0727908501025408,0.731245943724416
0.85,0.0399216622391656,0.821213116890992
0.1,0.273722796945545,1.08315374301245
0.95,0.0313035202870539,0.715567407468988
0.2,0.0159491321303551,0.649512881447412
0.75,0.011084319834847,0.523937450379847
0.65,0.0166090111853509,0.551629595347816
0.1,0.0917178978012859,0.916989857732249
0.45,0.046244873261771,0.73298552699161
0.1,0.0939861100340218,0.754152066983784
0.2,0.0759568521177662,0.708876414794139
0.25,0.144454369407722,0.78284353130633
0.35,0.0473915716693556,0.897698549523708
0.1,0.155266347162905,0.894491900464627
0.3,0.0306718628092833,0.650915725295405
0.3,0.0169222557516172,0.593239489539828
0.1,0.142524947461523,1.0459428226357
0.2,0.129070073581594,1.07654582036771
0.1,0.186069046043092,0.961805972513957
0.6,0.0592313919875739,1.07650597780338
0.5,0.02671296274528,0.704448675098849
0.1,0.0281276816675122,0.604639103459272
0.3,0.0499172812966283,0.732254798473694
0.4,0.0659292611421691,0.853346545854061
0.1,0.0629936721474928,0.601615108315534
0.1,0.110335224323232,0.735644231489084
0.9,0.0545631303361115,0.763287145840336
0.1,0.14037320229788,1.00150856779208
0.1,0.153302721753251,0.898878008925937
0.1,0.123715079307155,0.848918926121415
0.1,0.159531515780012,0.775623385194721
0.4,0.0299610010100751,0.81870498427643
0.35,0.105199711199904,0.953617832935945
0.2,0.0165858938779649,0.472412991321436
0.7,0.0172318653033854,0.734647782924541
1,0.00608802367701648,0.547040706280447
0.1,0.0791007381457853,0.950099595208992
0.2,0.0726315748365917,0.754867115990708
0.1,0.206748017127264,0.836447259379781
0.1,0.0647464039130211,0.848014181802443
0.1,0.0272931957679706,0.689340602620446
0.65,0.0203371710675039,0.619091540728956
0.55,0.0669251388516677,0.869754782697015
1,0.00698313152826477,0.607975473716614
0.1,0.256968692256823,1.08198735294286
0.15,0.0166599827298862,0.539298182170864
0.95,0.026422409137324,0.818624037964398
0.35,0.0179855917890993,0.626921221045242
0.25,0.180264559321502,1.24524228954729
1,0.0287443346403765,0.701139043461113
0.1,0.0454439331732001,0.598706682868069
0.1,0.162433146063,0.920349481564148
0.1,0.0525555168717264,0.556166415033466
0.55,0.0110493776230206,0.51989893174524
0.1,0.270497190466673,1.05834028505002
0.1,0.0414392146698533,0.740103110828138
0.9,0.00501426963347788,0.464662821738961
0.95,0.0392173795432195,0.742155018081531
0.7,0.0583274499989228,0.956384913462617
0.1,0.0242074735688004,0.594551571022935
0.1,0.427719050368033,1.31369874272583
0.1,0.117634974016192,0.79457043714152
0.6,0.00892268635469452,0.512355424720069
0.25,0.0752161966716382,0.908003090774145
0.65,0.0655333023333315,0.904470021708281
0.5,0.0252584930131801,0.62235617009925
0.2,0.0571713370030777,0.903575111963457
0.1,0.0995612785545947,0.644940870988153
0.1,0.362195289497815,1.14520971618435
0.25,0.0594678795260254,0.740480515328112
0.45,0.036384147431749,0.589660830294058
0.8,0.00586441311959117,0.458015880393975
0.35,0.0359851188829857,0.81829288796509
1,0.0531452334334029,0.931932959310343
0.1,0.0767765502816823,0.798383175227517
0.1,0.256279454875395,0.969033872531752
0.3,0.0729928744115171,0.849202835141683
0.15,0.0905299722088198,0.804896493230697
0.1,0.179414786284136,1.04526452733234
0.8,0.0304281948080793,0.838380289168336
0.1,0.0853309956541187,0.860044199944266
0.55,0.00567055916594053,0.394942881030561
0.15,0.0630349714249499,0.745639279218314
1,0.00401734034112945,0.269132906846101
0.1,0.268104442121863,0.972628583739462
0.25,0.178485494991124,1.07581444230147
0.1,0.23866060001966,1.10991110821486
1,0.035115643524575,0.806326864711767
0.3,0.0725950590516137,1.01997943635841
0.1,0.0652511960958161,0.728390933797898
0.4,0.0291445167768065,0.619414327347501
0.25,0.0990826571562804,0.952196460555457
1,0.026204904476413,0.72233072081001
0.1,0.357447689872004,1.26771066247408
0.15,0.085572186990063,0.836107155454404
0.1,0.250367260053822,0.975069223589664
0.1,0.111591663230245,0.781574495776626
0.45,0.0172199385975524,0.699620278608995
0.9,0.0480397973381546,1.16217884611731
0.3,0.0424857326934807,0.645500879341211
0.1,0.193269212224918,1.02940539198579
0.1,0.382625676641309,1.04984842727466
0.25,0.0392591266780741,0.656738180294672
0.85,0.0142792055202344,0.763387185003936
0.15,0.0702364099467544,0.803715264447594
0.1,0.14184987117235,0.877148527262144
0.45,0.0659371045150284,0.721620903066672
0.25,0.138092074637358,0.866536125676986
0.1,0.0290273883147746,0.407615096041584
0.85,0.00729066067180508,0.442718176432538
1,0.0505233401988232,0.670525384583874
0.1,0.142050765316536,0.87652518972957
0.1,0.0764960479173193,0.809579688149684
0.1,0.104071516453782,0.732232116059541
0.1,0.0420432900865581,0.72766552814433
0.55,0.0408170563125113,0.837064502014723
0.9,0.0267583875508131,0.720096481600641
0.4,0.0735311301124812,0.891309514924661
0.15,0.0711995643167429,0.716967055102103
0.1,0.140141839221024,0.861208447477233
0.9,0.0334847822814492,0.677341395657066
0.15,0.0394782591993459,0.54307230821009
0.9,0.0127250615428686,0.533633768871695
0.8,0.0155990623863241,0.751402551269503
0.15,0.117520845719414,0.83306976411158
0.15,0.178905328849838,1.05280793065588
0.1,0.162453693235771,0.842810742451441
0.5,0.00552716949040112,0.392308336839833
0.2,0.184042869629046,1.17389762843886
0.1,0.276403927423858,1.16179605020925
0.1,0.0544243767113402,0.864560863384614
0.85,0.0218885114196187,0.683584314065136
