"alpha","lambda","deviance"
0.1,0.794837461499667,1.09060293131075
0.1,0.207815021938761,0.709985947539309
0.15,0.524183789084618,1.08412361965359
0.1,0.144796549089422,0.41734447103305
0.15,0.463962010768565,1.07712842713898
0.1,0.608829209847883,1.17887325754966
0.1,0.473257901974745,0.960943820006033
0.55,0.132337319798783,0.809617406764165
0.1,0.838680113232528,1.31928286414169
1,0.0679243516443943,0.855165787647402
0.25,0.116208741220642,0.693632867363768
0.1,0.269853951951188,0.820462705095839
1,0.166712566857891,1.05560095563311
0.25,0.177755542279198,0.730728312144478
0.15,0.2592673484881,0.699363438636941
0.5,0.0890095907582138,0.634567103698015
0.95,0.0854607002901649,0.818983311356072
0.45,0.177402114254605,0.885084957310615
0.85,0.0872236601168326,0.932395055552565
0.1,0.354422362230226,0.847948944230627
0.1,0.361834981508114,0.937557805518466
0.1,0.514128077087164,1.00740068387969
0.3,0.262569400019677,0.904729111644363
0.2,0.349804088733709,1.01266715007032
0.1,0.767061128880367,1.19485973799368
0.45,0.099428054232169,0.65971563790538
0.1,0.406016740139111,0.901396040040452
0.1,0.460930230998862,0.840920469021696
0.15,0.352723872575368,0.847686584870964
0.1,0.527855935034902,0.841459008028486
0.1,0.331378741669778,0.880875026201548
0.4,0.0989052904119259,0.56222474376318
0.1,0.823770105757133,1.07054136278257
1,0.115887182357476,0.924435636824638
0.1,0.868025534093099,1.25983723095576
0.2,0.203801971306899,0.829411344239853
0.1,0.805542851168912,1.0784511343316
0.1,0.513353997117925,0.947052216335687
0.65,0.111123594537253,0.952627349396275
0.55,0.140878235730904,0.849845608311363
0.1,0.811238356556138,1.1321264509153
0.25,0.275394732170887,1.15600249697276
0.25,0.376884252386256,1.1197924015259
1,0.0757196656073932,0.663666716880659
0.2,0.203346594660159,0.882951749759061
0.65,0.0721763380067507,0.688245357164426
0.1,0.431539362945378,0.847034833646546
0.65,0.191531954061007,1.23989033015703
0.1,0.322873576525634,0.902077792942894
0.1,0.468491131152253,0.989319186769893
0.15,0.547189572216895,1.1438598703416
0.15,0.232369801036814,0.691371328268664
0.15,0.228424160468044,0.745272203112958
0.45,0.107317161103845,0.834570206974118
0.15,0.202446471919359,0.66117382521195
1,0.0851415083899515,0.846136764395001
0.1,0.568702527925753,0.941496913793405
1,0.0994728586031288,0.720118124222057
