"alpha","lambda","deviance"
0.1,0.133310354468046,0.910911384082835
0.1,0.104739244104163,0.849805582797473
0.1,0.137390969829912,0.928860920006763
0.55,0.0286453595550447,0.757757337570657
1,0.0436892472141163,0.86727731275597
0.1,0.0556069416231776,0.646118826947194
0.3,0.092839375696302,0.993086007808374
0.35,0.0798473820302198,0.835757242772126
0.4,0.0627344700335799,0.810629565601729
0.1,0.243640792198287,1.0819739116272
0.7,0.0333062553845528,0.659696015086553
0.2,0.0686734951550717,0.781806810033805
0.85,0.0353764638585825,0.816322047453187
0.1,0.191423633292527,0.908416093991113
0.2,0.0956811788267799,0.836916493068327
0.15,0.215959731572498,1.14522787540929
0.55,0.047825275407306,0.913764133239273
0.1,0.104739244104163,0.790839612355454
0.1,0.107945300904381,0.777957462265003
0.1,0.258784711164997,1.08321207226652
0.2,0.145930745518084,1.00762698749543
0.1,0.329376843143987,1.16385257155978
0.1,0.319594102636075,1.05670336859194
0.8,0.0246367120699603,0.694353558359013
0.2,0.11465482961254,0.978326926390848
0.1,0.243640792198287,1.08052201093825
0.1,0.129350936458175,0.997909213475622
1,0.0375753497560111,0.849306840533581
0.4,0.0900819762607975,0.880560889712108
0.55,0.0590632881993397,0.869306058562687
0.1,0.360558701296653,1.16106217131295
1,0.0261680499375946,0.702793105166151
0.1,0.339459032268302,1.14345222901083
0.1,0.236404477026682,0.991490445362
0.8,0.0436892472141163,1.00131415093431
0.65,0.0590632881993397,1.0074944575507
0.1,0.101628409607465,0.746500356748863
0.5,0.0986099692400979,0.977594407101765
0.15,0.155001325879188,0.947811130923248
0.55,0.0956811788267799,1.09712632048003
0.1,0.197283089759766,1.0013260969549
0.1,0.150397669668919,0.944629666994667
0.1,0.150397669668919,0.818946583946603
0.25,0.0608712089877158,0.702509186981401
0.1,0.203321903548256,0.952393071838722
0.8,0.0225060785327557,0.830237648066998
0.4,0.0874064736669068,0.982567651840305
0.45,0.047825275407306,0.824334002637973
0.1,0.137390969829912,0.905430542663033
0.1,0.169675184887932,0.845172905857098
0.45,0.016647796944852,0.620032064404621
0.1,0.104739244104163,0.722415548662827
0.1,0.17486892372948,0.9594802530854
0.1,0.236404477026682,1.15025518948218
0.1,0.319594102636075,1.15445415936884
0.1,0.209545564765974,1.01605639688376
0.1,0.191423633292527,0.979049448307203
0.1,0.0343257562171084,0.475532788891842
0.1,0.197283089759766,1.06910217196418
0.1,0.133310354468046,0.911457476502403
0.1,0.222570235323057,1.09600892042997
0.1,0.101628409607465,0.905500021272977
0.1,0.236404477026682,0.990555730302625
0.6,0.0590632881993397,0.714330529905319
0.1,0.180221642348607,0.858834252587973
0.1,0.0399109112468295,0.710616763044935
0.1,0.185738207098907,0.944902899979669
0.1,0.243640792198287,0.979815749901764
0.1,0.155001325879188,0.938675874803013
0.65,0.0707755833266999,1.01560456251577
0.1,0.283283665246289,1.16032740078984
0.1,0.291954947239219,0.932675583260307
0.1,0.329376843143987,0.908659603353234
0.1,0.111249494752408,0.889818348813232
1,0.00910899891519018,0.367013323375786
0.1,0.121781400795994,0.806155668774765
0.1,0.197283089759766,0.913478620581421
0.65,0.0205597065665339,0.739712177378949
0.15,0.141596492381456,0.906837960840187
0.4,0.0848104355167045,0.853799934977807
1,0.0399109112468295,0.787131708062626
0.45,0.0848104355167045,0.902522785300074
0.1,0.360558701296653,1.19128593356611
1,0.0375753497560111,0.730530603723178
0.1,0.11465482961254,0.853552636975185
0.1,0.141596492381456,0.932634700155559
0.1,0.0798473820302198,0.748626866197644
0.1,0.406774017444134,1.16967875797498
0.35,0.125509116147594,0.987931841332304
0.1,0.222570235323057,1.05240118212799
0.1,0.101628409607465,0.834390967558006
0.8,0.038725527100102,0.798464644320403
0.15,0.11465482961254,0.895769959482966
0.4,0.11465482961254,0.910774200839913
0.5,0.0848104355167045,1.01213264667789
0.8,0.0343257562171084,0.927439125243206
0.5,0.0523528582805528,0.808638424063744
0.1,0.107945300904381,0.841784705360496
0.45,0.0751747633205364,1.02458098551089
0.8,0.0231949871337613,0.891440554812145
0.1,0.185738207098907,0.963253666899397
0.1,0.0646547652961579,0.635468606421914
0.95,0.0115937811526061,0.639766611336653
0.15,0.191423633292527,1.0682926385676
0.25,0.101628409607465,0.890104204506742
0.2,0.082291501656317,0.776647684380738
0.1,0.0608712089877158,0.687165751229553
0.1,0.0523528582805528,0.726560059496878
1,0.0199490677847077,0.680193449355391
1,0.023904983151655,0.586145093537052
0.1,0.121781400795994,0.913728491924753
0.45,0.121781400795994,1.11259942707598
0.7,0.0147563703394861,0.601882398918626
0.2,0.180221642348607,1.05410471702186
0.1,0.164635704004738,0.908568188424306
0.6,0.0313571942118213,0.727910033173445
0.3,0.038725527100102,0.772288443057647
0.25,0.101628409607465,1.06556821353041
0.1,0.203321903548256,1.01241855573263
0.1,0.185738207098907,1.01068842865092
0.1,0.291954947239219,1.07598703000733
0.15,0.137390969829912,0.919878667052003
0.6,0.0269690510825659,0.685276575997076
0.1,0.121781400795994,0.83092888488055
0.9,0.0199490677847077,0.598349220174466
0.1,0.266706082854464,1.03742641534657
0.65,0.0176825698399504,0.481047102128898
0.1,0.038725527100102,0.547485373963124
0.1,0.107945300904381,0.95378916913488
0.1,0.155001325879188,0.914738756607436
0.1,0.191423633292527,0.951387047921481
0.1,0.243640792198287,1.06636612232868
0.1,0.133310354468046,1.04798999927003
0.15,0.236404477026682,1.08522789103106
0.15,0.145930745518084,0.971638001106533
0.25,0.0956811788267799,0.848403164533325
0.3,0.107945300904381,1.13599006513617
0.35,0.0686734951550717,0.892465798717331
1,0.0464048286795906,0.957610112289608
0.9,0.0590632881993397,0.985412754421606
0.2,0.0573090640210918,0.705773098533848
0.15,0.118164401400088,0.871562230758413
0.2,0.0874064736669068,0.864531314185111
0.1,0.101628409607465,0.79341433571603
0.45,0.082291501656317,1.01351808432692
0.15,0.118164401400088,0.980549252237021
0.1,0.191423633292527,1.01164385788358
0.1,0.0523528582805528,0.724953059708416
0.25,0.0436892472141163,0.762329660441711
0.1,0.129350936458175,0.827672482506077
0.1,0.145930745518084,0.814340733974627
0.1,0.236404477026682,1.10590320952754
0.1,0.283283665246289,1.05117307137514
0.8,0.0399109112468295,0.713498575300877
0.1,0.145930745518084,0.975975707611137
1,0.0225060785327557,0.696994188879794
0.3,0.0590632881993397,0.863510285955989
0.1,0.107945300904381,0.90782162392916
0.1,0.0900819762607975,0.713488323867375
0.1,0.137390969829912,0.987239152436019
1,0.0590632881993397,1.06961733059638
0.75,0.0436892472141163,0.854364070776322
1,0.0333062553845528,0.690114437289876
0.25,0.0848104355167045,0.933115302907767
0.7,0.0343257562171084,0.80350341693248
0.6,0.0375753497560111,0.809698382500154
0.1,0.118164401400088,0.839516504209921
1,0.0774758545992635,1.10665281361396
0.1,0.101628409607465,0.711962833832312
0.15,0.209545564765974,0.915757157598281
0.65,0.0411325798725696,0.826454452496054
0.5,0.101628409607465,1.18416833201836
1,0.016647796944852,0.559224004435985
0.85,0.0556069416231776,0.841993272805193
0.25,0.047825275407306,0.81782413414876
1,0.00737582337667228,0.292586230511679
0.8,0.0464048286795906,0.827125428999517
0.1,0.0507979389288537,0.620760014110286
1,0.104739244104163,1.05455433263422
0.1,0.300891656225037,1.05089263548633
0.9,0.0399109112468295,0.869876675456931
0.1,0.145930745518084,0.926124418018338
0.8,0.0423916436412541,0.830356252580203
0.1,0.243640792198287,1.04902122374071
0.15,0.0556069416231776,0.823195686928407
0.1,0.222570235323057,1.05847950576175
0.1,0.137390969829912,0.842815148059478
1,0.0507979389288537,1.00419656981557
0.45,0.0464048286795906,0.812525445373615
0.1,0.300891656225037,1.29673561463117
0.1,0.137390969829912,0.863612343243613
0.1,0.222570235323057,0.938309688747817
0.1,0.164635704004738,0.830193568997565
0.7,0.0900819762607975,1.14886949385416
0.95,0.0399109112468295,0.610079487093441
0.1,0.382969857104811,1.08487686763885
0.75,0.0627344700335799,0.990494200741334
1,0.030425861908365,0.611502788485433
0.1,0.274869926864496,1.0473996612791
0.1,0.111249494752408,0.813136230945218
0.1,0.25109861018541,1.10333488282538
0.1,0.236404477026682,0.834830364889216
0.1,0.159745899502266,1.00032652493273
0.8,0.0295221908763096,0.822282924229693
0.55,0.047825275407306,1.02786341618689
0.1,0.0774758545992635,0.78839620310991
0.3,0.111249494752408,1.00975130724003
0.1,0.169675184887932,0.947050460169321
