"alpha","lambda","deviance"
0.5,0.0729420161872262,0.998033821672264
0.8,0.0225060785327557,0.711455380431355
0.55,0.0176825698399504,0.531198910496689
0.1,0.141596492381456,1.04169324566615
0.4,0.0556069416231776,0.878499812515766
0.1,0.406774017444134,1.11115606550853
0.6,0.00673794699908547,0.363567009507346
0.1,0.121781400795994,0.930610419168214
1,0.0313571942118213,0.694265157338154
0.1,0.0666338405865818,0.700112589722775
0.8,0.032317034495169,0.72055611097926
0.1,0.101628409607465,0.866582040281167
0.1,0.743428702528311,1.30642098045289
0.55,0.0774758545992635,0.76254711857777
0.1,0.137390969829912,0.943890014700351
0.1,0.159745899502266,0.992919038687329
0.4,0.0193565654349683,0.5729940107481
0.35,0.0353764638585825,0.711914425648681
0.1,0.209545564765974,0.809482834235256
0.55,0.0152080612207607,0.572619100159536
0.4,0.00673794699908547,0.383997110257063
0.1,0.164635704004738,0.950654394108581
0.1,0.107945300904381,0.731054765642603
1,0.0277945707849297,0.711834891710614
0.1,0.145930745518084,0.901152462856364
0.25,0.0707755833266999,0.744918055041321
0.1,0.104739244104163,0.778657710120758
0.25,0.0686734951550717,0.84436857737684
0.3,0.030425861908365,0.636368209072592
0.1,0.0751747633205364,0.809078883354219
0.75,0.016647796944852,0.668796398347831
1,0.030425861908365,0.859026258448757
0.1,0.0343257562171084,0.551283718354059
0.3,0.0707755833266999,0.867181590654006
0.55,0.0269690510825659,0.521286914833931
0.1,0.129350936458175,0.798252478410415
0.1,0.180221642348607,1.01493150270466
0.95,0.0156735783104817,0.581473116908595
0.25,0.047825275407306,0.706024040988023
0.65,0.0399109112468295,0.756329448539068
0.25,0.0774758545992635,0.806234019678202
0.6,0.0333062553845528,0.77305681713769
0.15,0.159745899502266,1.06093251123046
0.95,0.0353764638585825,0.71095570505913
0.1,0.0573090640210918,0.662961008454289
0.1,0.0874064736669068,0.718769200797366
0.1,0.159745899502266,0.995885866009963
0.95,0.0246367120699603,0.889241568894508
0.1,0.191423633292527,1.04870817465955
0.45,0.0751747633205364,0.755276219057268
0.8,0.0225060785327557,0.550843256141876
0.2,0.107945300904381,0.927262406667303
0.1,0.164635704004738,0.97315662269098
0.1,0.0848104355167045,0.869603992539688
1,0.0152080612207607,0.578196080373806
0.35,0.11465482961254,0.831702972653527
0.5,0.0211890369346485,0.608694536986955
0.1,0.349849836098401,1.16512188955976
1,0.030425861908365,0.632149417431129
0.1,0.274869926864496,1.11336394672208
0.5,0.0774758545992635,0.895834705645232
0.95,0.0211890369346485,0.779520472587598
0.9,0.0364593335459814,0.854302871351076
0.1,0.0608712089877158,0.642965319017955
0.35,0.11465482961254,0.894500650204884
0.15,0.0986099692400979,0.820186346663804
0.45,0.092839375696302,1.06371647196522
0.1,0.101628409607465,0.879299810409207
0.1,0.118164401400088,0.876410989176925
0.1,0.092839375696302,0.692951139547728
0.25,0.0507979389288537,0.641775414817081
0.15,0.107945300904381,0.830861680899282
0.65,0.00694419481938138,0.559127152538199
0.7,0.0333062553845528,0.756270050335953
0.7,0.0286453595550447,0.619395014927603
0.1,0.101628409607465,0.838611445351178
0.1,0.092839375696302,0.719341409162819
0.7,0.00673794699908547,0.474539920737038
0.1,0.0774758545992635,0.640151252657
0.1,0.155001325879188,0.908109492289789
0.1,0.150397669668919,0.994883181996341
0.1,0.266706082854464,1.09819830163341
0.1,0.150397669668919,0.931187263528192
0.1,0.180221642348607,0.950201466642506
0.15,0.0161533448273766,0.348215855458557
1,0.038725527100102,0.76726446110393
0.1,0.0573090640210918,0.718599886599755
0.1,0.141596492381456,0.926959038526229
0.1,0.0646547652961579,0.734530712582564
0.1,0.191423633292527,0.870054644508074
0.6,0.0627344700335799,0.611971876314033
0.1,0.159745899502266,0.768663385198122
0.1,0.0161533448273766,0.570854102669606
0.1,0.185738207098907,0.947414769724442
0.1,0.191423633292527,0.883599505527522
0.1,0.111249494752408,0.829396936670638
0.75,0.0556069416231776,0.91053012370755
0.1,0.185738207098907,1.09434226679272
0.1,0.236404477026682,0.887480827739827
0.1,0.145930745518084,0.852375068338409
0.1,0.0848104355167045,0.815774596348337
1,0.00673794699908547,0.262332690414036
0.1,0.0900819762607975,0.737991041575191
0.1,0.121781400795994,0.783782739245045
0.6,0.0156735783104817,0.578287070605092
0.15,0.125509116147594,0.861940053671052
0.9,0.0590632881993397,0.713292922798366
0.1,0.101628409607465,0.717660000307528
0.95,0.0353764638585825,0.755895775986936
0.1,0.266706082854464,1.12748937060603
1,0.0225060785327557,0.581270772251718
1,0.0211890369346485,0.657598156984543
0.1,0.0666338405865818,0.805974732103898
0.1,0.0686734951550717,0.697010903260197
0.15,0.164635704004738,0.983468856946993
0.25,0.101628409607465,0.85391794544095
0.1,0.17486892372948,0.986530432961473
0.1,0.0590632881993397,0.667766168826831
1,0.0277945707849297,0.772288468031372
0.15,0.082291501656317,0.800548603994918
0.5,0.0138928368036063,0.478448861830587
1,0.038725527100102,0.784905411766249
1,0.0126913556994469,0.637364942632721
0.85,0.0218376310364623,0.618214843517202
0.1,0.0523528582805528,0.677089250978701
0.8,0.038725527100102,0.931843027692917
1,0.0109153203521112,0.679899741481889
0.15,0.0986099692400979,0.829362803898889
0.9,0.0109153203521112,0.46058743207026
0.95,0.00673794699908547,0.498424956163204
0.85,0.0231949871337613,0.859070460541631
0.45,0.0539553735434497,0.816759149643189
0.1,0.0729420161872262,0.660519836644937
0.15,0.0295221908763096,0.570962191847287
0.1,0.023904983151655,0.558208070806357
1,0.0138928368036063,0.555676849903002
1,0.0246367120699603,0.547662468300853
0.1,0.0707755833266999,0.767646533557599
0.35,0.104739244104163,1.01643941627662
0.7,0.0112494371136055,0.518330688770262
0.2,0.169675184887932,1.03401561385162
0.7,0.0156735783104817,0.754165844044022
0.8,0.0199490677847077,0.59704533413845
0.35,0.032317034495169,0.716881610095966
0.2,0.0751747633205364,0.917746755700269
0.1,0.155001325879188,0.932637452200122
0.1,0.133310354468046,0.874608995412462
0.1,0.197283089759766,0.987810182686741
0.2,0.0874064736669068,0.759495405309082
0.4,0.0436892472141163,0.671450757380345
0.1,0.107945300904381,0.773120298910355
0.85,0.00737582337667228,0.479795242735291
0.1,0.258784711164997,1.01403016962423
0.75,0.016647796944852,0.455698391653799
0.15,0.0156735783104817,0.411901460865939
0.15,0.038725527100102,0.776653609660636
0.1,0.118164401400088,0.861465061594692
0.1,0.145930745518084,0.894298207117679
0.1,0.215959731572498,0.996476633803341
0.1,0.0436892472141163,0.847687851005874
1,0.0729420161872262,0.936223972043635
0.35,0.0138928368036063,0.546384286663818
0.35,0.0450265702903446,0.699792593500253
0.25,0.0798473820302198,0.937823601058375
0.4,0.0464048286795906,0.796064235579079
0.75,0.0375753497560111,0.748799684162375
0.6,0.0666338405865818,0.944803154320384
0.2,0.0333062553845528,0.58754010676603
1,0.0205597065665339,0.496504728311684
0.35,0.016647796944852,0.55085467680759
0.1,0.0707755833266999,0.729655274644658
0.3,0.0686734951550717,0.85043356075526
1,0.0109153203521112,0.742528677116742
0.1,0.133310354468046,0.877293337860999
0.1,0.0375753497560111,0.689944092056411
0.25,0.0353764638585825,0.690291448349774
0.1,0.082291501656317,0.727020808663197
0.4,0.0492892018539146,0.733217780539281
0.1,0.133310354468046,0.953732865444368
0.1,0.215959731572498,0.965207223512884
