"alpha","lambda","deviance"
0.9,0.0295221908763096,0.630680265231514
1,0.0751747633205364,1.05231337256675
0.2,0.023904983151655,0.514100152618596
0.45,0.125509116147594,0.973278442435012
0.85,0.0364593335459814,0.88326160351164
1,0.0295221908763096,0.516299131161884
0.85,0.0539553735434497,1.00660051527827
0.1,0.0627344700335799,0.720387669171651
0.3,0.0848104355167045,0.987135245625545
0.1,0.185738207098907,0.749245269311949
0.4,0.0539553735434497,0.884449960205343
1,0.023904983151655,0.718665824669365
0.6,0.0218376310364623,0.874490704745901
0.1,0.0590632881993397,0.694571018587443
0.2,0.145930745518084,0.995851578171076
0.1,0.137390969829912,0.869931627853514
0.55,0.00715675586288646,0.722281696976152
0.15,0.0608712089877158,0.734109643101504
0.4,0.0539553735434497,0.852107464790025
0.1,0.236404477026682,1.08661622123594
0.7,0.030425861908365,0.621540410669271
0.85,0.0295221908763096,0.782689395622107
0.1,0.169675184887932,0.937550192712287
0.35,0.00673794699908547,0.474690421964199
0.1,0.0507979389288537,0.613152632983113
0.1,0.118164401400088,0.876091532197265
0.15,0.129350936458175,0.969380767456964
0.1,0.141596492381456,0.94404905319054
0.1,0.121781400795994,0.868345214612638
1,0.0436892472141163,0.918927055239506
0.1,0.125509116147594,0.986545261707841
0.2,0.0539553735434497,0.663507026591069
0.1,0.0608712089877158,0.782720177768044
0.1,0.0507979389288537,0.70233499101645
0.4,0.0423916436412541,0.722790610938073
1,0.0277945707849297,0.831604009235859
0.95,0.023904983151655,0.73008845743222
0.1,0.107945300904381,0.902387927929707
0.65,0.0119486655249583,0.553450605070567
0.55,0.047825275407306,0.72904398225857
0.25,0.0686734951550717,0.706023145596649
0.1,0.104739244104163,0.849902016921734
1,0.0171573841875345,0.514589449665176
0.1,0.129350936458175,0.937861444774721
0.95,0.00673794699908547,0.605374767541143
1,0.032317034495169,0.86139826201567
1,0.00673794699908547,0.561944810960258
0.75,0.0556069416231776,0.862631510818185
0.15,0.11465482961254,0.899431074073619
0.1,0.107945300904381,1.02801404338679
0.5,0.0156735783104817,0.614639731939221
0.1,0.0874064736669068,0.72636393982624
0.9,0.0590632881993397,0.934281867736052
0.3,0.0774758545992635,0.841024489871167
0.1,0.203321903548256,1.05806720733962
0.3,0.0364593335459814,0.690521053911141
1,0.047825275407306,0.781998639885529
0.8,0.0411325798725696,0.753115465814107
0.1,0.111249494752408,0.925294653733654
1,0.030425861908365,0.756656277210446
0.85,0.0102765626520759,0.392691611810257
1,0.00673794699908547,0.299315780170872
0.1,0.129350936458175,0.922075021694075
0.65,0.0253908391303805,0.580718973890828
0.15,0.17486892372948,1.05010146608364
1,0.0364593335459814,0.838056880524115
0.1,0.185738207098907,1.11167470484349
0.85,0.0143180950178457,0.594718129177848
0.15,0.0187816608516126,0.526598194544566
0.1,0.0590632881993397,0.756309942426303
0.35,0.0343257562171084,0.773546003238393
0.9,0.0218376310364623,0.707273873300779
0.5,0.00673794699908547,0.256421044497565
0.2,0.107945300904381,1.02467155870894
0.25,0.0539553735434497,0.688282832518328
0.1,0.082291501656317,0.765752397175412
1,0.0573090640210918,0.86373699005738
0.1,0.197283089759766,0.851953418692975
0.1,0.155001325879188,0.763357522387298
1,0.0156735783104817,0.617910511000207
0.65,0.0231949871337613,0.718303499930759
0.35,0.0277945707849297,0.630335710869485
0.1,0.0956811788267799,0.905157570812102
0.25,0.0729420161872262,0.916100666956589
0.45,0.0450265702903446,0.838877895795757
0.15,0.0269690510825659,0.554959293837212
0.95,0.0218376310364623,0.57915179712254
0.15,0.133310354468046,0.893000889956275
0.45,0.0707755833266999,0.934035236737268
1,0.0218376310364623,0.728662968101125
0.1,0.101628409607465,0.905358978817024
0.1,0.180221642348607,0.972584660828118
0.1,0.133310354468046,0.881745304411892
0.35,0.0464048286795906,0.805121508111059
0.55,0.104739244104163,0.96446004029465
0.1,0.141596492381456,0.95364127039083
1,0.00883845478153595,0.487483682243662
0.4,0.0147563703394861,0.630520408922149
0.55,0.0436892472141163,0.784412602315474
0.5,0.0464048286795906,0.860208827818636
0.1,0.191423633292527,0.977899679912936
0.1,0.0666338405865818,0.821780130555935
0.35,0.0126913556994469,0.38506003092855
0.1,0.111249494752408,0.776242022625274
0.35,0.0193565654349683,0.639854122966314
0.1,0.125509116147594,0.803182111905691
0.9,0.0399109112468295,1.05175709102256
0.95,0.0193565654349683,0.708816033001432
0.2,0.082291501656317,0.78886170762669
0.1,0.0590632881993397,0.660068021224626
1,0.0225060785327557,0.721907524214721
0.1,0.266706082854464,1.03209120384872
0.1,0.0900819762607975,0.736006972734878
0.1,0.0507979389288537,0.601210997912185
0.4,0.0707755833266999,0.894436271924773
0.4,0.0193565654349683,0.621550359128117
1,0.0343257562171084,0.862851755469965
0.5,0.0253908391303805,0.545442487536973
1,0.0423916436412541,0.792678699722788
0.4,0.111249494752408,0.831889161124699
1,0.0343257562171084,1.00934008646926
0.5,0.0333062553845528,0.715050860374057
